et__3d_eye_states_pupil diameter left [mm]_mean,et__3d_eye_states_pupil diameter left [mm]_std,et__3d_eye_states_pupil diameter left [mm]_max,et__3d_eye_states_pupil diameter left [mm]_min,et__3d_eye_states_pupil diameter right [mm]_mean,et__3d_eye_states_pupil diameter right [mm]_std,et__3d_eye_states_pupil diameter right [mm]_max,et__3d_eye_states_pupil diameter right [mm]_min,et__blinks_duration_mean_ns,et__blinks_duration_std_ns,et__blinks_duration_max_ns,et__blinks_duration_min_ns,et__blinks_count,et__fixations_duration_mean_ns,et__fixations_duration_std_ns,et__fixations_duration_max_ns,et__fixations_duration_min_ns,et__fixations_count,et__saccades_duration_mean_ns,et__saccades_duration_std_ns,et__saccades_duration_max_ns,et__saccades_duration_min_ns,et__saccades_count,et__reaction_time,hr__garmin_hr_mean,hr__garmin_hr_std,hr__garmin_hr_max,hr__garmin_hr_min,eeg__EXG_Channel_0_Delta_power,eeg__EXG_Channel_0_Theta_power,eeg__EXG_Channel_0_Alpha_power,eeg__EXG_Channel_0_Beta_power,eeg__EXG_Channel_0_Gamma_power,eeg__EXG_Channel_1_Delta_power,eeg__EXG_Channel_1_Theta_power,eeg__EXG_Channel_1_Alpha_power,eeg__EXG_Channel_1_Beta_power,eeg__EXG_Channel_1_Gamma_power,eeg__EXG_Channel_2_Delta_power,eeg__EXG_Channel_2_Theta_power,eeg__EXG_Channel_2_Alpha_power,eeg__EXG_Channel_2_Beta_power,eeg__EXG_Channel_2_Gamma_power,eeg__EXG_Channel_3_Delta_power,eeg__EXG_Channel_3_Theta_power,eeg__EXG_Channel_3_Alpha_power,eeg__EXG_Channel_3_Beta_power,eeg__EXG_Channel_3_Gamma_power,eeg__EXG_Channel_4_Delta_power,eeg__EXG_Channel_4_Theta_power,eeg__EXG_Channel_4_Alpha_power,eeg__EXG_Channel_4_Beta_power,eeg__EXG_Channel_4_Gamma_power,eeg__EXG_Channel_5_Delta_power,eeg__EXG_Channel_5_Theta_power,eeg__EXG_Channel_5_Alpha_power,eeg__EXG_Channel_5_Beta_power,eeg__EXG_Channel_5_Gamma_power,eeg__EXG_Channel_6_Delta_power,eeg__EXG_Channel_6_Theta_power,eeg__EXG_Channel_6_Alpha_power,eeg__EXG_Channel_6_Beta_power,eeg__EXG_Channel_6_Gamma_power,eeg__EXG_Channel_7_Delta_power,eeg__EXG_Channel_7_Theta_power,eeg__EXG_Channel_7_Alpha_power,eeg__EXG_Channel_7_Beta_power,eeg__EXG_Channel_7_Gamma_power,eeg__EXG_Channel_8_Delta_power,eeg__EXG_Channel_8_Theta_power,eeg__EXG_Channel_8_Alpha_power,eeg__EXG_Channel_8_Beta_power,eeg__EXG_Channel_8_Gamma_power,eeg__EXG_Channel_9_Delta_power,eeg__EXG_Channel_9_Theta_power,eeg__EXG_Channel_9_Alpha_power,eeg__EXG_Channel_9_Beta_power,eeg__EXG_Channel_9_Gamma_power,eeg__EXG_Channel_10_Delta_power,eeg__EXG_Channel_10_Theta_power,eeg__EXG_Channel_10_Alpha_power,eeg__EXG_Channel_10_Beta_power,eeg__EXG_Channel_10_Gamma_power,eeg__EXG_Channel_11_Delta_power,eeg__EXG_Channel_11_Theta_power,eeg__EXG_Channel_11_Alpha_power,eeg__EXG_Channel_11_Beta_power,eeg__EXG_Channel_11_Gamma_power,eeg__EXG_Channel_12_Delta_power,eeg__EXG_Channel_12_Theta_power,eeg__EXG_Channel_12_Alpha_power,eeg__EXG_Channel_12_Beta_power,eeg__EXG_Channel_12_Gamma_power,eeg__EXG_Channel_13_Delta_power,eeg__EXG_Channel_13_Theta_power,eeg__EXG_Channel_13_Alpha_power,eeg__EXG_Channel_13_Beta_power,eeg__EXG_Channel_13_Gamma_power,eeg__EXG_Channel_14_Delta_power,eeg__EXG_Channel_14_Theta_power,eeg__EXG_Channel_14_Alpha_power,eeg__EXG_Channel_14_Beta_power,eeg__EXG_Channel_14_Gamma_power,eeg__EXG_Channel_15_Delta_power,eeg__EXG_Channel_15_Theta_power,eeg__EXG_Channel_15_Alpha_power,eeg__EXG_Channel_15_Beta_power,eeg__EXG_Channel_15_Gamma_power,sample_id
3.2544500000000003,0.2862,4.17225,1.87195,3.10645,0.4165,3.7615,1.55255,227529411.7647,38020572.7603,300000000.0,185000000.0,11.0,223138237.38454998,165058419.175,843500000.0,75000000.0,54.5,158799783.54975,228481566.78445,1368500000.0,17500000.0,54.0,15.2705,60.80925,3.3375,66.5,56.5,1.09555,0.27475,0.067,0.03705,0.009850000000000001,1.3188499999999999,0.29865,0.0554,0.02035,0.0045,167.82025,1.29505,1.3934499999999999,1.48175,0.3969,0.05895,0.00665,0.0045,0.00635,0.00085,1.0942500000000002,1.2436500000000001,1.6758,2.16125,0.55645,0.8653500000000001,0.8136,1.23365,1.3403999999999998,0.36235,1.14975,0.91455,1.3825,1.45455,0.40490000000000004,0.079,0.0135,0.0146,0.026099999999999998,0.00355,0.7426,0.06265,0.0414,0.0434,0.0115,0.7122999999999999,0.0824,0.0316,0.02555,0.00635,0.8497,0.67265,1.0018,1.2335500000000001,0.3592,0.34009999999999996,0.04715,0.01205,0.008799999999999999,0.002,9.60925,0.12639999999999998,0.013500000000000002,0.06445000000000001,0.00235,14.37935,0.14595,0.0532,0.0621,0.00905,2.1085,1.15765,1.516,1.53025,0.37705,0.13015000000000002,0.0191,0.0183,0.023899999999999998,0.0055000000000000005,120011
3.12695,0.2013,3.5809499999999996,1.70735,3.1384499999999997,0.25170000000000003,3.7444999999999995,1.40095,275000000.0,30840570.7968,330000000.0,237500000.0,6.0,479150000.0,410861939.56745,1907000000.0,122500000.0,44.5,73531250.0,71097586.5572,312500000.0,17500000.0,44.0,19.4485,62.6267,1.6286,66.0,60.5,0.61685,0.09259999999999999,0.0116,0.0162,0.0031999999999999997,0.3439,0.05995,0.00725,0.00225,0.00045,0.2732,0.01755,0.0098,0.1066,0.0043,0.0542,0.007050000000000001,0.0046,0.045149999999999996,0.00275,0.14955000000000002,0.0101,0.00505,0.033299999999999996,0.0043,0.0554,0.00685,0.00515,0.0162,0.0026,0.0675,0.00875,0.0053,0.044700000000000004,0.0017000000000000001,0.8205,0.0355,0.0017,0.01715,0.0004,307.7631,0.17885,0.02825,0.0884,0.0051,0.1728,0.01595,0.00215,0.00525,0.0002,0.1768,0.02325,0.006699999999999999,0.025,0.00635,0.27140000000000003,0.0221,0.0081,0.0353,0.008,4.72355,0.03605,0.015050000000000001,0.1494,0.0049,1.02665,0.04405,0.018750000000000003,0.084,0.0056,1.1494499999999999,0.0245,0.01215,0.096,0.0052,0.17529999999999998,0.017,0.0055,0.0291,0.0028,120012
3.1509,0.23245,3.7064,1.6254,3.05905,0.28335,3.6876499999999997,1.5138500000000001,241179483.49735,21190653.25185,274402867.00655,212654899.4569,5.3682,278036059.84475,203326750.1799,1148458538.38795,86657498.05309999,54.10595,13384065199.1245,267844581.45645,14266686394.5818,13177840165.2487,53.0831,9.998000000000001,60.384699999999995,0.9236,62.0,59.0,0.11785000000000001,0.01385,0.004,0.00715,0.00085,0.4214,0.009899999999999999,0.00395,0.0055,0.00045,0.85835,0.0163,0.00155,0.0255,0.00025,0.14495,0.0097,0.0049,0.00795,0.0005499999999999999,4.58505,0.023549999999999998,0.0043,0.030350000000000002,0.0005499999999999999,0.0,0.0,0.0,0.0,0.0,0.69885,0.01375,0.0017,0.0307,0.00015,0.5412,0.02,0.003,0.028700000000000003,0.00035,0.0123,0.0018,0.00135,0.00175,0.00015,0.0226,0.0038,0.00355,0.00315,0.00025,0.5803999999999999,0.01715,0.0046,0.04325,0.00465,0.0513,0.0054,0.00155,0.0107,0.00215,0.09655,0.0042,0.00155,0.0028,0.00015,7.1475,0.12705,0.0028,0.0215,0.00035,0.5617,0.0042,0.00055,0.0147,0.00015,0.9433,0.0204,0.0032,0.0091,0.0003,120013
3.20375,0.26439999999999997,3.7371999999999996,1.5025,3.0726500000000003,0.34340000000000004,3.8667000000000002,1.48965,242333333.33335,34810574.6062,307500000.0,197500000.0,7.0,258442464.16115,233186210.2577,1346500000.0,77500000.0,73.5,73356644.71135,107242425.813,710500000.0,15000000.0,73.5,20.442,62.8176,1.80585,65.5,60.5,0.52145,0.07529999999999999,0.0109,0.011300000000000001,0.00245,0.5782499999999999,0.0837,0.01165,0.011399999999999999,0.00255,0.1242,0.02,0.002,0.02165,0.00025,0.09885,0.00645,0.0073,0.0042,0.00025,0.02955,0.00535,0.0034999999999999996,0.0137,0.00215,0.02305,0.0056,0.0025,0.00565,0.0019,0.02285,0.00505,0.00285,0.0059,0.0021,0.0752,0.0179,0.00515,0.01415,0.0022500000000000003,0.14054999999999998,0.016649999999999998,0.00485,0.0066,0.0017,0.2041,0.02785,0.007,0.0077,0.0015,0.23215,0.03175,0.012750000000000001,0.0479,0.0074,0.09325,0.01625,0.00345,0.0068,0.00215,0.1418,0.0060999999999999995,0.0034,0.02965,0.001,0.54425,0.0751,0.010499999999999999,0.0313,0.00235,0.01785,0.0056,0.00255,0.0053,0.00205,0.0284,0.006,0.0025,0.00525,0.00185,120014
3.4986499999999996,0.21075,3.8874500000000003,1.788,3.4844999999999997,0.25744999999999996,4.01325,1.66345,234375000.0,42829232.641399994,292500000.0,187500000.0,3.5,385409090.9091,366644317.4947,1929500000.0,97500000.0,47.5,87129973.4748,103586983.93859999,510500000.0,15000000.0,47.0,19.529,63.623000000000005,2.8449,68.5,60.0,0.90105,0.11255000000000001,0.0178,0.01,0.0021,3.6058,0.35685,0.03895,0.01075,0.0014,0.19140000000000001,0.08424999999999999,0.0246,0.0206,0.005350000000000001,0.08085,0.0143,0.011300000000000001,0.009850000000000001,0.00145,32.2336,0.054150000000000004,0.0091,0.101,0.0007999999999999999,0.3044,0.0325,0.01095,0.0088,0.0006,14.6527,0.12795,0.0157,0.1032,0.0014,2.14705,0.34315,0.128,0.0941,0.00725,1.39865,0.11925,0.015300000000000001,0.01345,0.00195,1.37595,0.03965,0.0116,0.014499999999999999,0.0010500000000000002,2.62825,0.14705000000000001,0.0236,0.01525,0.00195,2.277,0.1457,0.0221,0.0162,0.00175,11.23625,0.2251,0.0394,0.07195,0.01825,2.05715,0.03385,0.00715,0.0095,0.00085,0.0237,0.00345,0.00105,0.0036,0.0002,4.4906500000000005,0.19385,0.01505,0.03605,0.00115,120015
3.3878500000000003,0.20995,3.8484,1.87975,3.3586,0.21685,3.7683,1.7882500000000001,262000000.0,43527092.3945,347500000.0,210000000.0,6.5,411327083.33335,496034058.5617,3095000000.0,100000000.0,44.0,58461538.46155,50866522.69194999,235000000.0,20000000.0,43.5,16.2055,64.12285,1.7487499999999998,67.0,61.5,0.48059999999999997,0.0982,0.01675,0.009049999999999999,0.0036,0.5982500000000001,0.11145,0.018799999999999997,0.00355,0.0004,0.014,0.00285,0.002,0.0092,0.0049,0.0868,0.072,0.0605,0.2764,0.1664,0.05755,0.006999999999999999,0.0038000000000000004,0.021,0.011,0.035250000000000004,0.0052,0.00225,0.0074,0.0033,0.0329,0.009049999999999999,0.00635,0.03485,0.017400000000000002,0.0429,0.010700000000000001,0.00705,0.03205,0.0173,0.08115,0.018349999999999998,0.0068000000000000005,0.0091,0.003,0.1666,0.023700000000000002,0.0058000000000000005,0.0059,0.0014,0.08664999999999999,0.0195,0.0076500000000000005,0.00935,0.0035499999999999998,0.1456,0.019,0.0049,0.005050000000000001,0.0014500000000000001,0.6893,0.0273,0.0264,0.08875,0.015050000000000001,0.3339,0.032350000000000004,0.020999999999999998,0.053849999999999995,0.00965,1.3387499999999999,2.1169000000000002,2.25565,3.31585,1.4206,0.17880000000000001,0.1218,0.10935,0.318,0.08905,120016
3.35725,0.2127,3.9503,1.9346999999999999,3.38685,0.3429,4.06235,1.6242,206875000.0,24839263.0926,237500000.0,170000000.0,5.0,303155885.4719,229179860.91320002,1419000000.0,92500000.0,32.0,83274655.35525,92557330.73574999,468000000.0,20000000.0,32.0,8.2395,72.93335,1.09575,75.5,71.5,0.1676,0.02675,0.0062,0.00795,0.0013,4.0233,0.05295,0.0071,0.00925,0.00125,0.8187,0.013149999999999998,0.005549999999999999,0.01905,0.0007999999999999999,0.2928,0.0127,0.00655,0.0091,0.0012000000000000001,1.72645,0.0066,0.004,0.0464,0.0012000000000000001,0.0835,0.00245,0.002,0.0069,0.00085,0.02985,0.004,0.0032,0.007,0.0007,0.13695000000000002,0.01425,0.0068000000000000005,0.0114,0.0031000000000000003,0.12725,0.0175,0.0037,0.0076500000000000005,0.0012,3.51495,0.062450000000000006,0.0075,0.00855,0.0011,0.10935,0.016,0.0044,0.007299999999999999,0.0011,0.21695000000000003,0.0172,0.0064,0.0149,0.00075,0.5235,0.00475,0.0036,0.030400000000000003,0.00075,3.4231,0.13825,0.01115,0.03585,0.0017499999999999998,0.04465,0.0051,0.00185,0.00425,0.0007,0.0698,0.0037,0.0023,0.00465,0.00075,120017
3.5576,0.22035,4.20015,2.0716,3.62145,0.2982,4.26995,1.5575999999999999,204464285.7143,14493211.5841,225000000.0,182500000.0,8.0,391848739.49575,352816743.37725,1556500000.0,102500000.0,46.5,71235365.85365,60127761.8649,285000000.0,17500000.0,45.5,16.558999999999997,68.8889,1.75665,73.0,66.0,1.12195,0.23024999999999998,0.0427,0.01105,0.0018,1.48345,0.27590000000000003,0.045950000000000005,0.010750000000000001,0.0018499999999999999,0.10025,0.0177,0.0039,0.00725,0.0013,0.15255,0.01765,0.00945,0.0051,0.00055,0.15015,0.02155,0.00865,0.02205,0.0023,0.06945,0.011,0.0029,0.0045,0.00125,0.0275,0.0043,0.00215,0.00615,0.0012,0.25495,0.02545,0.0083,0.023850000000000003,0.0017499999999999998,0.7928999999999999,0.04105,0.007299999999999999,0.0118,0.0019000000000000002,0.9843999999999999,0.10020000000000001,0.01645,0.00955,0.0014,0.25434999999999997,0.04725,0.0098,0.01015,0.0021,0.35009999999999997,0.0547,0.0118,0.01115,0.0018999999999999998,5.2334,0.30905,0.0968,0.14625000000000002,0.03545,169.8892,1.1099,0.063,0.23559999999999998,0.1075,0.0299,0.0055,0.00255,0.00425,0.0014,0.03815,0.00725,0.0026,0.00415,0.0012,120018
3.08405,0.164,3.74085,1.97885,3.0739,0.1961,3.5423999999999998,1.63615,275000000.0,21235112.7153,310000000.0,247500000.0,4.0,322408275.86205,246031156.31175,1148500000.0,85000000.0,39.5,59043367.34695,51284215.7191,217500000.0,12500000.0,38.5,10.283999999999999,64.45835,0.1382,64.5,64.0,0.12990000000000002,0.023200000000000002,0.0069,0.017949999999999997,0.0041,0.15275,0.02785,0.0085,0.0173,0.004,1.9861,0.0322,0.012799999999999999,0.04415,0.007,0.05325,0.0126,0.0041,0.01365,0.00315,0.10685,0.016300000000000002,0.0046,0.01255,0.0015999999999999999,0.10145,0.0166,0.00605,0.01035,0.00095,0.10365,0.01575,0.00875,0.017349999999999997,0.0027,0.1213,0.021949999999999997,0.00895,0.0137,0.0018000000000000002,0.06615,0.015899999999999997,0.0062,0.01545,0.0037,0.15695,0.01985,0.0081,0.02525,0.0048,0.01705,0.00345,0.00105,0.0008,0.0001,0.04405,0.00545,0.00125,0.0023,0.00035,0.6802,0.0157,0.006500000000000001,0.0513,0.0030499999999999998,0.65655,0.0329,0.0133,0.05655,0.0052,0.06080000000000001,0.010599999999999998,0.00315,0.008,0.0006,0.07405,0.0128,0.00625,0.0175,0.00355,120019
3.1709,0.18409999999999999,3.56815,1.841,3.1292999999999997,0.23275,3.6140499999999998,1.4818,250142857.14284998,24835354.2124,297500000.0,220000000.0,6.0,394018367.34695,369948385.885,1964500000.0,112500000.0,34.5,62802083.33335,46546037.46405,217500000.0,20000000.0,34.0,11.405,60.035700000000006,0.7282,61.0,59.0,0.05915000000000001,0.0068,0.00275,0.0042,0.0012499999999999998,0.1,0.0193,0.01535,0.0519,0.00355,0.0315,0.0032,0.0009,0.0164,0.0002,0.03125,0.0042,0.00105,0.00525,0.0004,0.05185,0.0036,0.00095,0.00185,0.0005791300000000001,0.08410000000000001,0.0068,0.00265,0.0046,0.0006000000000000001,0.07285,0.004,0.00255,0.0058,0.0006000000000000001,0.1001,0.00525,0.0029000000000000002,0.00855,0.000624875,0.08975000000000001,0.004,0.00145,0.0053,0.00055,0.1948,0.02105,0.005350000000000001,0.0034000000000000002,0.0008,0.05115,0.01,0.0017,0.00245,0.0007,0.24614999999999998,0.01455,0.00175,0.00235,0.000678475,0.11839999999999999,0.00195,0.00065,0.00965,0.000478025,0.12095,0.017249999999999998,0.00985,0.02015,0.00227599,42.1538,0.1166,0.01395,0.006999999999999999,0.0018,0.19999999999999998,0.09075,0.09134999999999999,0.5031,0.11234999999999999,120020
3.13315,0.26445,3.9797000000000002,1.6072,2.6412500000000003,0.24514999999999998,3.2815000000000003,1.30085,310833333.33335,27182510.71715,347500000.0,282500000.0,2.0,307683333.33335,324805027.59345,1631500000.0,105000000.0,19.0,780932950.1916,787704000.1844,2602500000.0,20000000.0,19.0,10.3235,68.6318,0.6678999999999999,70.5,68.0,0.60725,0.02665,0.006200000000000001,0.00915,0.00155,0.0859,0.01825,0.0071,0.00925,0.0019500000000000001,0.060649999999999996,0.0081,0.0048,0.0121,0.00205,0.08074999999999999,0.01515,0.0073,0.012450000000000001,0.0021000000000000003,0.01935,0.0035,0.0011,0.0021,0.00015,0.0,0.0,0.0,0.0,0.0,0.26305,0.0165,0.00805,0.0388,0.00095,0.0,0.0,0.0,0.0,0.0,0.0405,0.0117,0.00455,0.0103,0.00185,0.08710000000000001,0.01445,0.007949999999999999,0.015300000000000001,0.00215,0.0484,0.01355,0.0073,0.013850000000000001,0.0022,0.10450000000000001,0.01725,0.00925,0.01915,0.0018,0.3375,0.0173,0.00815,0.03925,0.0022500000000000003,1.00485,0.03515,0.0101,0.04325,0.0025499999999999997,0.03025,0.00425,0.0032,0.0079,0.00165,0.95885,0.0179,0.0066,0.0379,0.00165,120021
3.60485,0.34675,4.2094,1.6899000000000002,3.45575,0.39465000000000006,4.1524,1.4979,215000000.0,2500000.0,217500000.0,212500000.0,1.5,337507812.5,242927077.51755,1186000000.0,102500000.0,48.0,96658312.65509999,180305666.123,1068500000.0,15000000.0,48.0,16.0715,67.1622,1.40405,69.5,65.5,0.13745000000000002,0.02285,0.00695,0.0079,0.00115,0.04775,0.0058,0.00325,0.00275,0.00025,0.7726999999999999,0.0312,0.0039,0.04235,0.00075,0.24159999999999998,0.02135,0.0093,0.0154,0.0024000000000000002,0.051449999999999996,0.004,0.0023499999999999997,0.0127,0.00105,0.0,0.0,0.0,0.0,0.0,0.104,0.0025,0.0016,0.00675,0.00105,0.31775,0.016300000000000002,0.0045000000000000005,0.016550000000000002,0.0014500000000000001,0.31585,0.01165,0.0053,0.0088,0.00115,4.1304,0.0851,0.00955,0.015050000000000001,0.0026,0.4426,0.03555,0.01,0.059800000000000006,0.00615,0.1621,0.0094,0.00355,0.01185,0.00165,1.1311,0.014950000000000001,0.0032500000000000003,0.019250000000000003,0.0105,6.2258,0.267,0.02105,0.04165,0.0007999999999999999,0.0,0.0,0.0,0.0,0.0,0.44135,0.0157,0.0024,0.01985,0.00045,120022
3.18215,0.1608,3.63705,1.7363,3.07425,0.17245,3.51945,1.53375,242500000.0,8897565.21005,250000000.0,230000000.0,2.0,518523156.0892,518343701.6628,2362000000.0,112500000.0,48.5,45052549.195,31317338.99915,185000000.0,17500000.0,47.5,21.560000000000002,70.0803,2.4072500000000003,74.0,67.0,0.19185,0.03465,0.0086,0.01675,0.003,0.2401,0.03655,0.007049999999999999,0.0098,0.0013,0.1579,0.0272,0.011300000000000001,0.0281,0.00575,9.927,0.41295000000000004,0.068,0.03155,0.004,0.31529999999999997,0.049,0.01705,0.03945,0.00415,0.04335,0.01145,0.00535,0.0095,0.001,0.2455,0.0304,0.008,0.0262,0.00135,0.1633,0.02255,0.0036,0.00455,0.0007,0.1723,0.037899999999999996,0.0094,0.0235,0.004200000000000001,0.2457,0.04095,0.0124,0.0247,0.00445,0.1886,0.038349999999999995,0.01075,0.025249999999999998,0.0017000000000000001,0.4016,0.03925,0.0162,0.0095,0.0005,0.19269999999999998,0.03105,0.00935,0.03265,0.005,0.7005,0.1059,0.00863155,0.015315404999999999,0.00185044,0.03375,0.012,0.00605,0.0178,0.00315,0.0531,0.0126,0.006,0.0194,0.004,120023
3.29955,0.18325,3.7335,2.32425,3.23585,0.20654999999999998,3.80515,2.10055,287000000.0,46324939.2876,360000000.0,225000000.0,2.5,440946831.36415,406577294.7904,1924500000.0,110000000.0,43.5,54342105.26315,35382781.5361,190000000.0,22500000.0,43.0,16.511,68.33035000000001,2.7977,71.5,63.0,148.10325,9.4147,0.459,0.41335,0.0112,186.20105,11.89275,0.6018,0.5359,0.0102,185.98389999999998,12.64705,0.72485,0.7603,0.2519,178.3922,4.37195,0.47135,0.13175,0.06835,279.30580000000003,34.274100000000004,3.0998,2.90095,1.42515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11395.534150000001,391.0868,38.707,8.42345,0.35295,199.33515,12.24705,0.7162000000000001,0.71785,0.05505,0.12075,0.02895,0.041,0.09245,0.0376,202.19375,12.54585,0.72555,0.64825,0.0235,202.41150000000002,12.4463,0.7485999999999999,0.66015,0.033,0.028,0.0182,0.03395,0.0785,0.03275,2518.14155,17.121199999999998,1.37335,0.76105,0.2612,63.8502,2.271,0.31705,0.10355,0.00115,198.76065,12.4966,0.69645,0.61425,0.0114,120024
3.5501,0.25305,4.0936,1.4868999999999999,3.38465,0.26025,3.9981,1.5093999999999999,242500000.0,27500000.0,270000000.0,215000000.0,1.0,469479160.59459996,482815506.0998,3038000000.0,122500000.0,60.0,50333635.2657,45101557.63205,337500000.0,17500000.0,59.0,25.4605,65.8869,4.37575,73.0,61.5,0.2625,0.15005,0.17930000000000001,0.2172,0.05085,0.21785,0.13925,0.17825,0.21275,0.05,0.31125,0.1373,0.18209999999999998,0.23655,0.04925,0.42105000000000004,0.0763,0.0631,0.07575,0.013949999999999999,0.20165,0.13285,0.17734999999999998,0.21345,0.04975,0.1858,0.1338,0.1756,0.2134,0.0479,0.32355,0.09834999999999999,0.0766,0.09599999999999999,0.01515,0.26455,0.0474,0.0413,0.06705,0.0122,0.03505,0.0041,0.00105,0.0036,0.00035,0.05595,0.00595,0.0034,0.00585,0.0005,0.0676,0.00485,0.0021,0.0121,0.00035,0.0307,0.00595,0.0039,0.0065,0.0004,0.0206,0.0008,0.00095,0.0086,0.00255,0.27205,0.00985,0.0019,0.0246,0.0002,0.0,0.0,0.0,0.0,0.0,0.11435,0.00295,0.00155,0.02245,0.0002,120025
3.0761,0.113,3.3917,2.1244,3.0511,0.1437,3.3706500000000004,1.8387,251000000.0,10074720.8398,267500000.0,240000000.0,3.0,363827020.20205,304395581.82565,1561500000.0,92500000.0,34.5,51801339.2857,46940246.931549996,260000000.0,15000000.0,33.5,9.6965,65.0202,1.0988,67.0,64.0,0.18914999999999998,0.045,0.01385,0.017400000000000002,0.0046,0.2368,0.0573,0.01335,0.01725,0.0042499999999999994,3.89785,0.0442,0.01705,0.0487,0.0092,0.0549,0.0087,0.00645,0.01435,0.00495,0.09285,0.0154,0.0068,0.0132,0.0023,0.07715,0.01515,0.0063,0.00945,0.0011,0.0646,0.017,0.010249999999999999,0.01885,0.00385,0.06939999999999999,0.0201,0.00935,0.0146,0.00245,0.07175000000000001,0.0172,0.00845,0.01575,0.00475,0.1321,0.02355,0.0093,0.02265,0.006,0.0234,0.0062,0.0014,0.0008,0.00015,0.05065,0.0104,0.0022,0.00195,0.00035,0.87615,0.0189,0.0083,0.060700000000000004,0.00375,0.6875,0.0453,0.0132,0.04685,0.0056,0.061,0.01525,0.00345,0.00785,0.00065,0.06775,0.0159,0.007,0.016999999999999998,0.004549999999999999,120026
2.9596999999999998,0.1449,3.3982,1.69815,2.7269,0.21899999999999997,3.3798,1.4777,276250000.0,28626072.2354,322500000.0,247500000.0,4.5,338948979.59185,280482385.3848,1499000000.0,87500000.0,49.0,86787755.10205,86623902.79375,405000000.0,17500000.0,49.5,16.6325,67.23205,1.62425,70.0,65.0,0.5862,0.028650000000000002,0.0066,0.00895,0.0021999999999999997,0.29405,0.0308,0.0060999999999999995,0.0106,0.0024000000000000002,0.2924,0.01725,0.0112,0.03655,0.00585,1.50215,0.0259,0.0126,0.03385,0.00585,0.0246,0.00295,0.0007,0.00115,0.0002,0.0109,0.00225,0.0009,0.0014,0.00025,0.1228,0.011899999999999999,0.00665,0.024499999999999997,0.001,0.01895,0.00465,0.00145,0.00315,0.0003,0.04695,0.00945,0.00445,0.0093,0.00215,0.18115,0.015799999999999998,0.006699999999999999,0.01105,0.0019,0.0618,0.014249999999999999,0.0066,0.0106,0.0022,0.11679999999999999,0.0173,0.0072499999999999995,0.01465,0.00165,0.6282,0.013649999999999999,0.00795,0.0638,0.003,0.5727,0.0344,0.0149,0.051000000000000004,0.006500000000000001,0.0702,0.009399999999999999,0.0045000000000000005,0.0094,0.002,0.43325,0.01645,0.0063,0.02885,0.00205,120027
3.0105500000000003,0.15905,3.3440000000000003,1.6821000000000002,3.00755,0.19815,3.4625000000000004,1.53695,253625000.0,20911059.156549998,285000000.0,232500000.0,4.5,365253968.25395,328530497.5938,1952000000.0,102500000.0,39.0,55404761.904750004,51284311.097399995,305000000.0,17500000.0,38.5,12.154,59.74555,1.0602,62.0,58.0,0.3346,0.050600000000000006,0.0098,0.01845,0.0049499999999999995,0.23335,0.04115,0.0065,0.0097,0.00245,0.9598500000000001,0.01295,0.0098,0.07235,0.0030499999999999998,0.2129,0.00435,0.00315,0.0311,0.0016,0.06745000000000001,0.0066,0.00875,0.025,0.0052,0.04675,0.0079,0.008400000000000001,0.02155,0.00405,0.1058,0.01105,0.010950000000000001,0.0394,0.0036,0.0303,0.00435,0.00615,0.0115,0.0027,0.4857,0.0232,0.014,0.05865,0.00375,0.14885,0.02345,0.00515,0.0124,0.00275,0.055900000000000005,0.0149,0.0101,0.0242,0.00585,0.4439,0.0238,0.0118,0.03185,0.008,0.3447,0.016050000000000002,0.01355,0.08715,0.0049499999999999995,0.6983,0.024149999999999998,0.015649999999999997,0.05635,0.0040999999999999995,0.2199,0.014799999999999999,0.014600000000000002,0.06365,0.0052499999999999995,0.06995,0.00955,0.0093,0.02605,0.004200000000000001,120028
2.8157,0.20240000000000002,3.5515999999999996,1.63205,2.765,0.2741,3.5158000000000005,1.4956,249000000.0,61765949.86930001,357500000.0,177500000.0,6.0,219157894.73685,195118150.96855,1168500000.0,75000000.0,28.0,771307965.8606,826564786.91095,2807500000.0,12500000.0,28.0,17.3705,60.1464,1.7090999999999998,63.0,57.5,0.11599999999999999,0.0148,0.007,0.0114,0.0025,0.10350000000000001,0.0136,0.0063999999999999994,0.01,0.00195,4.19535,0.05855,0.0058,0.0256,0.0006,0.03065,0.00315,0.00265,0.0018,0.0002,8.47465,0.24785000000000001,0.01695,0.02815,0.00355,-1.75e-07,9.5e-07,3.2e-07,1.05e-07,-2.8e-07,0.11330000000000001,0.00575,0.00465,0.0405,0.00145,48.5634,1.229,0.11295,0.0469,0.00945,0.2735,0.01115,0.0060999999999999995,0.0173,0.00355,0.7920499999999999,0.02725,0.0083,0.01525,0.0027,0.7913,0.04915,0.0049,0.0058,0.0002,0.1284,0.01005,0.0029,0.00495,0.00055,0.18205,0.0111,0.0051,0.024849999999999997,0.00415,21.99175,0.3499,0.05225,0.0714,0.00805,0.0052,0.0007,0.00065,0.00035,2.543e-05,0.43205000000000005,0.028749999999999998,0.01695,0.05955,0.00755,120029
