sample_id,video_path,status,keyframes_extracted
220493,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6980496663395798278.mp4,ok,1
220494,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6980972263038323969.mp4,ok,1
220495,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6981141872332836101.mp4,ok,1
220496,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6981860746820996358.mp4,ok,2
220497,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6982158543512243457.mp4,ok,1
220498,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6982190863724170502.mp4,ok,6
220499,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6982332199714524422.mp4,ok,6
220500,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6982855878508678405.mp4,ok,1
220501,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983019572974734598.mp4,ok,6
220502,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983042234413288710.mp4,ok,1
220503,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983269656563928325.mp4,ok,1
220504,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983408743987875078.mp4,ok,6
220505,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983654408970161413.mp4,ok,4
220506,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983688173079596293.mp4,ok,1
220507,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6983823908126379266.mp4,ok,4
220508,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6984053616776596742.mp4,ok,1
220510,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6984518089740176645.mp4,ok,6
220511,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6984819847947554054.mp4,ok,1
220512,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6984839057603841286.mp4,ok,1
220513,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6984935999163960582.mp4,ok,1
220514,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6984944914136091909.mp4,ok,1
220515,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6985641720947985669.mp4,ok,1
220516,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6985683837988752646.mp4,ok,1
220517,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6986722777449434374.mp4,ok,6
220519,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6987191713253117190.mp4,ok,2
220520,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6987441194473213189.mp4,ok,1
220521,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6987866527894686981.mp4,ok,5
220523,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6988129921063243013.mp4,ok,6
220524,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6989026247544147206.mp4,ok,6
220526,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6989278502436605189.mp4,ok,1
220527,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6989299791121403141.mp4,ok,2
220528,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6989324712656555269.mp4,ok,6
220529,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6989601302284176646.mp4,ok,6
220532,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991132602438601990.mp4,ok,6
220533,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991263720550829318.mp4,ok,6
220534,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991488152867212549.mp4,ok,6
220535,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991783325190966533.mp4,ok,6
220536,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991833808140078341.mp4,ok,1
220537,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991866389439008005.mp4,ok,1
220538,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991916811226713350.mp4,ok,1
220539,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6991938972410744069.mp4,ok,1
220540,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6992243727922236677.mp4,ok,6
220541,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6993013215147855109.mp4,ok,5
220544,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6993470917552655622.mp4,ok,1
220545,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6993507751200656646.mp4,ok,6
220546,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6993735580022525189.mp4,ok,1
220547,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6994550298630966534.mp4,ok,1
220548,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6994831286594587909.mp4,ok,2
220549,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6995844042399485185.mp4,ok,1
220550,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6995983647203413253.mp4,ok,6
220551,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6996045788866432262.mp4,ok,1
220552,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6997483295269276933.mp4,ok,1
220553,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6997963783008210182.mp4,ok,1
220554,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998104148394790145.mp4,ok,1
220555,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998201254501420294.mp4,ok,1
220556,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998218301491006725.mp4,ok,2
220557,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998299108708568326.mp4,ok,6
220558,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998726239087250693.mp4,ok,1
220560,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7000728684323687686.mp4,ok,6
220562,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7001552024198221062.mp4,ok,6
220563,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7002281928493649158.mp4,ok,6
220565,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7003151677750545670.mp4,ok,1
220566,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7003371707071253765.mp4,ok,1
220569,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7004765049273306370.mp4,ok,2
220571,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7005264780512496902.mp4,ok,1
220572,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7006080390800657669.mp4,ok,6
220573,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7006316892415675653.mp4,ok,3
220574,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008164997830397190.mp4,ok,3
220575,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008271131165674757.mp4,ok,6
220577,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008579829981302022.mp4,ok,1
220578,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008645496453598469.mp4,ok,6
220579,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008689569151356166.mp4,ok,6
220581,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7009777725707783430.mp4,ok,1
220582,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010026421535919365.mp4,ok,1
220583,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010051378345250053.mp4,ok,3
220584,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010083617778978049.mp4,ok,4
220585,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010140169827306757.mp4,ok,6
220586,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010379201257803014.mp4,ok,4
220587,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010548402928864518.mp4,ok,1
220589,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7010961027382725894.mp4,ok,1
220592,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7011878954156035333.mp4,ok,3
220593,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7012337984259312901.mp4,ok,1
220594,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7013588345372544261.mp4,ok,5
220596,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7014373918865706246.mp4,ok,2
220597,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7014564598024064262.mp4,ok,5
220598,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7014565389002607877.mp4,ok,4
220600,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7014892556433542406.mp4,ok,1
220601,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7014944407195569413.mp4,ok,1
220602,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7015017910733147397.mp4,ok,1
220604,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7015686110282075398.mp4,ok,6
220605,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7016082700259921157.mp4,ok,1
220606,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7016135479858842885.mp4,ok,1
220608,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7017130531305360645.mp4,ok,6
220610,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7017599981477481734.mp4,ok,6
220611,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7017889713491152133.mp4,ok,6
220612,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7018620839218220294.mp4,ok,3
220613,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7019078851644886277.mp4,ok,1
220614,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7019204716429151515.mp4,ok,1
220615,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7019792444208286982.mp4,ok,1
220617,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7020081792560450821.mp4,ok,2
220618,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7020259982453067014.mp4,ok,5
220620,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7021235848553188614.mp4,ok,6
220621,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7021524275983125761.mp4,ok,1
220622,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022340756807650565.mp4,ok,1
220623,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022428815448149254.mp4,ok,3
220624,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022509769390836993.mp4,ok,1
220626,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022662747036978438.mp4,ok,1
220629,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7024204483748023557.mp4,ok,6
220630,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7025324608630852870.mp4,ok,3
220631,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7025677898912779526.mp4,ok,6
220632,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7026363074940521734.mp4,ok,6
220633,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7026412160989334830.mp4,ok,5
220635,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7027226895741701382.mp4,ok,1
220637,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7029832899063041285.mp4,ok,1
220638,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7029878726787599662.mp4,ok,6
220639,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7030051705999904002.mp4,ok,3
220641,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7030782797128224005.mp4,ok,3
220642,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7031498332455406853.mp4,ok,4
220643,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7031652416638471425.mp4,ok,2
220644,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7033460529666575622.mp4,ok,1
220645,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7033460920848321797.mp4,ok,2
220646,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7034145928328121627.mp4,ok,1
220647,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7034349280114625838.mp4,ok,6
220648,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7034622929124019462.mp4,ok,1
220649,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7035573132245175553.mp4,ok,1
220650,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7036263625375468801.mp4,ok,6
220651,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7036427843445869830.mp4,ok,1
220652,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7036457237673463046.mp4,ok,2
220654,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7036746619789888773.mp4,ok,4
220655,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7036899121772465413.mp4,ok,3
220657,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7037291381898923269.mp4,ok,2
220658,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7037551578865339653.mp4,ok,6
220659,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7037579905177013551.mp4,ok,2
220660,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7037697738661825798.mp4,ok,1
220662,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7038425758628564271.mp4,ok,1
220663,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7038694670834224389.mp4,ok,4
220664,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7038717563152485637.mp4,ok,2
220666,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7039468841742732590.mp4,ok,1
220667,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7039482517522763055.mp4,ok,4
220668,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7039553244821081349.mp4,ok,1
220669,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7040102893025922350.mp4,ok,6
220670,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7041004253770534150.mp4,ok,6
220671,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7041569616254012677.mp4,ok,6
220672,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7041591385127963951.mp4,ok,3
220673,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7042114078965353733.mp4,ok,2
220674,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7042776568845897007.mp4,ok,6
220675,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7042842430135225605.mp4,ok,6
220676,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7043429419641343238.mp4,ok,6
220677,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7043564051896618287.mp4,ok,5
220679,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7043845930432466182.mp4,ok,1
220680,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7044276361988607278.mp4,ok,6
220681,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7044635253872577839.mp4,ok,1
220682,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7045332013565381894.mp4,ok,1
220684,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7046811491068185903.mp4,ok,5
220685,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7047184533287963950.mp4,ok,6
220687,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7047491109685169413.mp4,ok,2
220688,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7047716376060103983.mp4,ok,2
220689,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7047855676806139141.mp4,ok,6
220690,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7048519039622221102.mp4,ok,2
220692,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7049740942215220527.mp4,ok,2
220694,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7051328279264906542.mp4,ok,5
220695,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7051661563433995526.mp4,ok,6
220696,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7051676128380996869.mp4,ok,6
220697,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7051892384329633030.mp4,ok,1
220698,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7052071915871063302.mp4,ok,3
220699,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7052395714101497135.mp4,ok,3
220700,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7052438211183791406.mp4,ok,6
220702,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7052572943271857454.mp4,ok,6
220704,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7053536086726872366.mp4,ok,1
220705,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7054255910536973574.mp4,ok,3
220706,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7054991855343258926.mp4,ok,1
220708,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7055663645816180014.mp4,ok,2
220709,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7055930076533148955.mp4,ok,3
220710,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7056092909204196655.mp4,ok,2
220711,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7056124296086801670.mp4,ok,6
220712,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7056362059893591298.mp4,ok,6
220713,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7056817960547142958.mp4,ok,6
220714,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7056914714017664302.mp4,ok,2
220715,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7057336656453602607.mp4,ok,2
220716,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7057516529495100677.mp4,ok,1
220718,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7057989869074861359.mp4,ok,1
220719,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7058005271284845871.mp4,ok,1
220720,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059359702295121157.mp4,ok,6
220721,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059453150226435375.mp4,ok,1
220722,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059479933772467462.mp4,ok,1
220723,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059543723176119598.mp4,ok,1
220724,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7059904200418839813.mp4,ok,2
220725,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7060020436330958081.mp4,ok,6
220726,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7060239738074074414.mp4,ok,1
220727,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7060973630120889605.mp4,ok,2
220728,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7061318532990111023.mp4,ok,1
220729,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7061320085096647983.mp4,ok,6
220730,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7061723251768036654.mp4,ok,1
220731,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7061751391374609710.mp4,ok,1
220732,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7062667963408731397.mp4,ok,1
220733,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7062848540657093935.mp4,ok,6
220735,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7063214874217991470.mp4,ok,6
220737,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7063863544290315526.mp4,ok,6
220738,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7064915586769341702.mp4,ok,6
220739,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7065908468108201263.mp4,ok,1
220741,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7066446652373994757.mp4,ok,6
220742,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7066831470022855982.mp4,ok,6
220743,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7067189252848651567.mp4,ok,2
220744,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7067285853734980910.mp4,ok,1
220745,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7067659840079957294.mp4,ok,6
220746,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7067715837255470383.mp4,ok,1
220747,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7067929534883990830.mp4,ok,6
220748,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7068740984762404138.mp4,ok,5
220750,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7069520666973719851.mp4,ok,6
220751,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7069679638682864901.mp4,ok,6
220752,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7069754933708361003.mp4,ok,1
220754,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7070343681143754030.mp4,ok,2
220755,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7070516603447708970.mp4,ok,1
220756,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7070675711492738347.mp4,ok,2
220758,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7070687387973635330.mp4,ok,1
220759,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7070804261596089601.mp4,ok,1
220761,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7071293597764619562.mp4,ok,6
220762,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7072726688118967557.mp4,ok,1
220764,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7073501657564253482.mp4,ok,2
220765,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7074730579337432326.mp4,ok,1
220766,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7074930560870780186.mp4,ok,4
220767,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7075614074263850245.mp4,ok,2
220768,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7076153533996928302.mp4,ok,1
220769,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7076251693754699051.mp4,ok,1
220770,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7076635675797376298.mp4,ok,1
220771,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7078721347840527658.mp4,ok,1
220772,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7079748429475351850.mp4,ok,6
220773,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7079952137555479854.mp4,ok,1
220775,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7080574494024142122.mp4,ok,2
220776,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7080582874960907566.mp4,ok,6
220777,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7080753879641492778.mp4,ok,1
220779,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7081338562079116586.mp4,ok,1
220780,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7081807690246245674.mp4,ok,1
220781,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7082086675517541678.mp4,ok,4
220784,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7084069820978695470.mp4,ok,1
220785,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7084308388884057350.mp4,ok,1
220786,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7084692175405190446.mp4,ok,1
220789,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7085361753281875242.mp4,ok,2
220790,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7085390656780127494.mp4,ok,4
220792,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7086729400976248106.mp4,ok,2
220794,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7087325940845399339.mp4,ok,2
